enhancer_element	closest_gene_id	closest_gene_name
chr20:56599900-56601600	ENSG00000087510.7	TFAP2C
chr21:17733800-17735600	ENSG00000154642.11	C21orf91
chr21:41282100-41283400	ENSG00000183844.17	FAM3B
chr3:15457000-15459300	ENSG00000206562.12	METTL6
chr3:19701600-19703100	ENSG00000163576.18	EFHB
chr3:38053100-38055000	ENSG00000008226.20	DLEC1
chr3:41974800-41975900	ENSG00000168038.11	ULK4
chr3:41982600-41983900	ENSG00000168038.11	ULK4
chr3:54973700-54975300	ENSG00000144771.8	LRTM1
chr3:125967700-125968800	ENSG00000114547.10	ROPN1B
chr3:150646600-150648600	ENSG00000198843.13	SELENOT
chr3:169986300-169987800	ENSG00000008952.17	SEC62
chr3:177367200-177368900	ENSG00000177565.18	TBL1XR1
chr3:190657100-190658900	ENSG00000196083.10	IL1RAP
chr4:79756700-79757800	ENSG00000163297.18	ANTXR2
chr4:80146300-80148000	ENSG00000163297.18	ANTXR2
chr4:102384600-102387200	ENSG00000138821.14	SLC39A8
chr4:109534400-109536200	ENSG00000005059.16	MCUB
chr4:110640700-110642100	ENSG00000164093.17	PITX2
chr4:111801800-111803200	ENSG00000174749.6	FAM241A
chr4:119221300-119222800	ENSG00000145390.11	USP53
chr4:137987200-137988600	ENSG00000151012.13	SLC7A11
chr4:152815700-152816900	ENSG00000164144.16	ARFIP1
chr5:62245300-62247600	ENSG00000068796.19	KIF2A
chr5:80475500-80476800	ENSG00000152380.10	FAM151B
chr5:94165800-94166900	ENSG00000113391.19	FAM172A
chr5:95609800-95611500	ENSG00000178015.5	GPR150
chr5:128562000-128563100	ENSG00000138829.12	FBN2
chr5:132397800-132399000	ENSG00000283782.2	AC116366.7
chr5:148059700-148061200	ENSG00000133710.16	SPINK5
chr5:174605800-174607000	ENSG00000120149.9	MSX2
chr6:10250900-10252100	ENSG00000137203.15	TFAP2A
chr6:17332000-17333500	ENSG00000112183.15	RBM24
chr6:36711600-36713000	ENSG00000255587.9	RAB44
chr6:52985200-52986900	ENSG00000170899.11	GSTA4
chr6:63355200-63356600	ENSG00000146166.17	LGSN
chr6:65786900-65788200	ENSG00000188107.15	EYS
chr6:73504700-73505900	ENSG00000156508.19	EEF1A1
chr6:81687100-81688600	ENSG00000112773.16	TENT5A
chr6:100922600-100924300	ENSG00000112249.14	ASCC3
chr6:104935100-104936900	ENSG00000187772.8	LIN28B
chr6:132765700-132767400	ENSG00000112303.14	VNN2
chr6:138128200-138129500	ENSG00000112378.12	PERP
chr6:143587600-143588800	ENSG00000112419.14	PHACTR2
chr6:148280600-148282000	ENSG00000111961.18	SASH1
chr6:164935900-164937800	ENSG00000112539.15	C6orf118
chr7:37591200-37592400	ENSG00000187037.9	GPR141
chr7:41589000-41591200	ENSG00000122641.11	INHBA
chr7:53503300-53504400	ENSG00000221900.6	POM121L12
chr7:73250200-73251400	ENSG00000130305.17	NSUN5
chr7:75216600-75218800	ENSG00000286038.1	SPDYE13
chr7:96824700-96828000	ENSG00000127922.9	SEM1
chr7:101589800-101591400	ENSG00000106436.7	MYL10
chr7:101647200-101649400	ENSG00000106436.7	MYL10
chr7:127638100-127639300	ENSG00000197157.11	SND1
chr7:139336700-139337900	ENSG00000146963.18	LUC7L2
chr8:21140800-21141900	ENSG00000168546.11	GFRA2
chr8:21443100-21444800	ENSG00000168546.11	GFRA2
chr8:53210800-53213000	ENSG00000082556.14	OPRK1
chr8:70439500-70440800	ENSG00000140396.13	NCOA2
chr8:71031200-71033000	ENSG00000104313.20	EYA1
chr8:92335700-92337100	ENSG00000079102.16	RUNX1T1
chr8:94318700-94320000	ENSG00000164949.8	GEM
chr8:134759800-134761900	ENSG00000066827.16	ZFAT
chr9:15532400-15533900	ENSG00000164989.17	CCDC171
chr9:21493800-21496100	ENSG00000184995.7	IFNE
chr9:27211500-27213200	ENSG00000120160.11	EQTN
chr9:75161700-75163000	ENSG00000134996.12	OSTF1
chr9:79777700-79780600	ENSG00000106829.20	TLE4
chr9:90581700-90583400	ENSG00000165023.7	DIRAS2
chr9:124035600-124036800	ENSG00000106689.11	LHX2
chr9:129189900-129191200	ENSG00000188483.8	IER5L
chrX:7197400-7199200	ENSG00000101846.8	STS
chrX:8152300-8153800	ENSG00000177504.10	VCX2
chrX:10684600-10687100	ENSG00000101871.16	MID1
chrX:40970100-40971200	ENSG00000124486.14	USP9X
chrX:43326900-43328400	ENSG00000189221.10	MAOA
chrX:44847700-44850200	ENSG00000189037.8	DUSP21
chrX:47988100-47989400	ENSG00000147118.12	ZNF182
chrX:51159200-51160800	ENSG00000122824.11	NUDT10
chrX:52839100-52841000	ENSG00000171402.15	XAGE3
chrX:96573700-96577000	ENSG00000147202.18	DIAPH2
chrX:101354700-101356100	ENSG00000126953.8	TIMM8A
chrX:107006200-107008600	ENSG00000133131.15	MORC4
chrX:112947600-112948700	ENSG00000126016.17	AMOT
chrX:113050000-113053400	ENSG00000126016.17	AMOT
chrX:131946100-131947200	ENSG00000134602.16	STK26
chrX:136577900-136580100	ENSG00000102243.13	VGLL1
chrX:150019900-150021400	ENSG00000197021.9	EOLA2
chr1:24605500-24607300	ENSG00000133226.17	SRRM1
chr1:32105100-32106400	ENSG00000025800.14	KPNA6
chr1:39830400-39831700	ENSG00000116985.12	BMP8B
chr1:43053000-43054500	ENSG00000186973.11	FAM183A
chr1:54917600-54918800	ENSG00000116133.13	DHCR24
chr1:56197700-56199400	ENSG00000162407.9	PLPP3
chr1:91766100-91767500	ENSG00000069702.11	TGFBR3
chr1:116451900-116453100	ENSG00000163399.16	ATP1A1
chr1:148276500-148277600	ENSG00000263956.7	NBPF11
chr10:31948700-31949900	ENSG00000165322.18	ARHGAP12
chr11:123203600-123205100	ENSG00000166250.12	CLMP
chr12:126029400-126030600	ENSG00000139364.11	TMEM132B
chr14:63560300-63561600	ENSG00000154001.14	PPP2R5E
chr14:63644300-63645500	ENSG00000140006.12	WDR89
chr14:94030400-94032200	ENSG00000089723.10	OTUB2
chr14:99804700-99805900	ENSG00000066629.18	EML1
chr14:100394500-100395800	ENSG00000176473.14	WDR25
chr14:105600400-105601500	ENSG00000184986.11	TMEM121
chr15:64886500-64887700	ENSG00000166839.17	ANKDD1A
chr15:84719200-84720700	ENSG00000140612.14	SEC11A
chr16:4137600-4139000	ENSG00000162104.10	ADCY9
chr18:35747900-35749800	ENSG00000141429.14	GALNT1
chr19:48540100-48541500	ENSG00000088002.12	SULT2B1
chr19:53583300-53584500	ENSG00000130844.19	ZNF331
chr2:28688300-28689600	ENSG00000163803.13	PLB1
chr2:46179900-46181100	ENSG00000116016.14	EPAS1
chr2:71506200-71507300	ENSG00000135636.15	DYSF
chr2:85021100-85022400	ENSG00000176407.18	KCMF1
chr2:174029000-174030600	ENSG00000172845.18	SP3
chr2:215442600-215445100	ENSG00000115414.21	FN1
chr20:31620300-31621600	ENSG00000125968.9	ID1
chr20:37076800-37078000	ENSG00000080839.12	RBL1
chr20:40441600-40442700	ENSG00000204103.4	MAFB
chr21:39735200-39736300	ENSG00000183067.5	IGSF5
chr22:21045900-21047100	ENSG00000187905.10	LRRC74B
chr22:36918600-36919700	ENSG00000100368.14	CSF2RB
chr3:13828400-13830500	ENSG00000154764.6	WNT7A
chr3:20920000-20921400	ENSG00000151789.12	ZNF385D
chr3:177444300-177445400	ENSG00000177565.18	TBL1XR1
chr3:194924800-194926000	ENSG00000173950.16	XXYLT1
chr4:6776500-6777600	ENSG00000170871.12	KIAA0232
chr4:52569400-52570900	ENSG00000109189.13	USP46
chr4:88953700-88955000	ENSG00000138640.15	FAM13A
chr5:31931000-31932100	ENSG00000133401.16	PDZD2
chr5:43209500-43210700	ENSG00000177453.7	NIM1K
chr5:95670800-95672200	ENSG00000145757.16	SPATA9
chr5:160931800-160933600	ENSG00000118322.14	ATP10B
chr5:178079000-178080100	ENSG00000145911.6	N4BP3
chr6:4586800-4588400	ENSG00000153046.18	CDYL
chr6:4622200-4623600	ENSG00000153046.18	CDYL
chr6:10330000-10331200	ENSG00000137203.15	TFAP2A
chr6:13734500-13735600	ENSG00000010017.13	RANBP9
chr6:15943900-15945700	ENSG00000007944.15	MYLIP
chr6:25972500-25973600	ENSG00000112343.11	TRIM38
chr6:140433900-140435300	ENSG00000164442.10	CITED2
chr7:6274000-6275500	ENSG00000008256.16	CYTH3
chr7:23460000-23461500	ENSG00000136231.14	IGF2BP3
chr7:28670400-28671500	ENSG00000146592.17	CREB5
chr7:41749600-41750700	ENSG00000122641.11	INHBA
chr7:80084800-80086500	ENSG00000127955.17	GNAI1
chr7:97004800-97006100	ENSG00000006377.11	DLX6
chr7:128872100-128873200	ENSG00000272899.4	ATP6V1FNB
chr7:143126600-143127900	ENSG00000159763.4	PIP
chr7:152542300-152543400	ENSG00000055609.21	KMT2C
chr7:152666300-152667600	ENSG00000196584.3	XRCC2
chr8:19711200-19712400	ENSG00000147408.14	CSGALNACT1
chr8:37594600-37595800	ENSG00000183779.7	ZNF703
chr8:80253600-80255200	ENSG00000076554.16	TPD52
chr8:134782400-134783700	ENSG00000066827.16	ZFAT
chr9:27456300-27457400	ENSG00000147896.4	IFNK
chr9:35653600-35655400	ENSG00000137078.9	SIT1
chr9:89788900-89790100	ENSG00000130222.11	GADD45G
chr9:93355000-93356900	ENSG00000165238.16	WNK2
chrX:133962200-133963600	ENSG00000147257.15	GPC3
chrX:150685600-150687400	ENSG00000063601.17	MTMR1
chr1:591900-593000	ENSG00000284662.1	OR4F16
chr1:1975600-1976700	ENSG00000142609.19	CFAP74
chr1:4389400-4390500	ENSG00000196581.11	AJAP1
chr1:4401100-4402200	ENSG00000196581.11	AJAP1
chr1:6403700-6405400	ENSG00000097021.20	ACOT7
chr1:6841400-6842500	ENSG00000171735.19	CAMTA1
chr1:10869500-10870600	ENSG00000130940.15	CASZ1
chr1:14858100-14859200	ENSG00000189337.17	KAZN
chr1:14859400-14860500	ENSG00000189337.17	KAZN
chr1:14873700-14874800	ENSG00000189337.17	KAZN
chr1:14905200-14906300	ENSG00000189337.17	KAZN
chr1:15397800-15398900	ENSG00000142634.13	EFHD2
chr1:15664300-15665400	ENSG00000215695.1	RSC1A1
chr1:17372600-17373700	ENSG00000276747.1	PADI6
chr1:19803100-19804200	ENSG00000162542.14	TMCO4
chr1:21804600-21805700	ENSG00000187942.12	LDLRAD2
chr1:22625300-22626400	ENSG00000173372.17	C1QA
chr1:22784800-22785900	ENSG00000133216.17	EPHB2
chr1:22821800-22823300	ENSG00000133216.17	EPHB2
chr1:23514700-23515800	ENSG00000007968.7	E2F2
chr1:23516200-23517300	ENSG00000007968.7	E2F2
chr1:24251800-24252900	ENSG00000185436.12	IFNLR1
chr1:24268500-24269600	ENSG00000158055.16	GRHL3
chr1:24274000-24275100	ENSG00000158055.16	GRHL3
chr1:24298600-24299700	ENSG00000158055.16	GRHL3
chr1:24627200-24628300	ENSG00000133226.17	SRRM1
chr1:26085800-26086900	ENSG00000158022.7	TRIM63
chr1:26144700-26145800	ENSG00000197245.6	FAM110D
chr1:26448900-26450000	ENSG00000117682.17	DHDDS
chr1:27171300-27172400	ENSG00000090020.11	SLC9A1
chr1:27186200-27187300	ENSG00000090020.11	SLC9A1
chr1:27225800-27226900	ENSG00000142784.16	WDTC1
chr1:27947000-27948100	ENSG00000158156.9	XKR8
chr1:28532300-28533400	ENSG00000180198.17	RCC1
chr1:30419900-30421000	ENSG00000162510.6	MATN1
chr1:30861100-30862200	ENSG00000162512.16	SDC3
chr1:33185800-33186900	ENSG00000116525.14	TRIM62
chr1:36030400-36031500	ENSG00000092850.12	TEKT2
chr1:36460400-36461500	ENSG00000116898.12	MRPS15
chr1:36477500-36478600	ENSG00000119535.18	CSF3R
chr1:36493500-36494600	ENSG00000119535.18	CSF3R
chr1:36958600-36959700	ENSG00000163873.10	GRIK3
chr1:37887400-37888500	ENSG00000188786.10	MTF1
chr1:38947700-38948800	ENSG00000158315.11	RHBDL2
chr1:39822500-39823600	ENSG00000116985.12	BMP8B
chr1:40165100-40166200	ENSG00000117000.9	RLF
chr1:40584700-40585800	ENSG00000117010.17	ZNF684
chr1:42181900-42183100	ENSG00000198815.9	FOXJ3
chr1:42397100-42398200	ENSG00000177181.15	RIMKLA
chr1:42496300-42497400	ENSG00000186409.18	CCDC30
chr1:42879100-42880200	ENSG00000164011.18	ZNF691
chr1:43023800-43024900	ENSG00000117394.24	SLC2A1
chr1:43025700-43026800	ENSG00000117394.24	SLC2A1
chr1:43127000-43128100	ENSG00000186973.11	FAM183A
chr1:43140200-43141300	ENSG00000186973.11	FAM183A
chr1:43159200-43160300	ENSG00000186973.11	FAM183A
chr1:43196000-43197100	ENSG00000117395.13	EBNA1BP2
chr1:43332600-43333700	ENSG00000117400.18	MPL
chr1:46054600-46055700	ENSG00000086015.22	MAST2
chr1:46125600-46126700	ENSG00000117461.15	PIK3R3
chr1:46761500-46762600	ENSG00000142973.14	CYP4B1
chr1:50939900-50941000	ENSG00000185104.20	FAF1
chr1:51902400-51903500	ENSG00000078618.22	NRDC
chr1:54914400-54915500	ENSG00000116133.13	DHCR24
chr1:55550200-55551300	ENSG00000162402.14	USP24
chr1:55944200-55945300	ENSG00000162407.9	PLPP3
chr1:56183300-56184400	ENSG00000162407.9	PLPP3
chr1:56210400-56211500	ENSG00000162407.9	PLPP3
chr1:56234800-56235900	ENSG00000162407.9	PLPP3
chr1:56268900-56270000	ENSG00000162407.9	PLPP3
chr1:62770500-62771600	ENSG00000125703.15	ATG4C
chr1:65399300-65400400	ENSG00000213625.9	LEPROT
chr1:66416600-66418600	ENSG00000184588.18	PDE4B
chr1:67807700-67808800	ENSG00000172380.6	GNG12
chr1:80821000-80822100	ENSG00000117114.20	ADGRL2
chr1:80822700-80824300	ENSG00000117114.20	ADGRL2
chr1:80912400-80913700	ENSG00000117114.20	ADGRL2
chr1:81168500-81169600	ENSG00000117114.20	ADGRL2
chr1:83263100-83264200	ENSG00000137941.17	TTLL7
chr1:84670300-84671400	ENSG00000117155.17	SSX2IP
chr1:85236000-85237100	ENSG00000162642.14	C1orf52
chr1:87265100-87266200	ENSG00000143013.13	LMO4
chr1:88665800-88666900	ENSG00000065243.20	PKN2
chr1:88926900-88928000	ENSG00000137947.12	GTF2B
chr1:88976000-88977100	ENSG00000137944.18	KYAT3
chr1:91224900-91226000	ENSG00000162669.16	HFM1
chr1:91229500-91230600	ENSG00000162669.16	HFM1
chr1:91466400-91467500	ENSG00000097046.13	CDC7
chr1:92769300-92770400	ENSG00000067208.15	EVI5
chr1:94128200-94129300	ENSG00000198691.13	ABCA4
chr1:94340400-94341500	ENSG00000117528.14	ABCD3
chr1:94452100-94453200	ENSG00000117528.14	ABCD3
chr1:94880200-94881300	ENSG00000143036.17	SLC44A3
chr1:102724900-102726000	ENSG00000060718.22	COL11A1
chr1:102828300-102829400	ENSG00000060718.22	COL11A1
chr1:102844500-102845600	ENSG00000060718.22	COL11A1
chr1:102953900-102955000	ENSG00000060718.22	COL11A1
chr1:107615400-107616500	ENSG00000134215.16	VAV3
chr1:107637400-107638500	ENSG00000134215.16	VAV3
chr1:108006200-108007300	ENSG00000134215.16	VAV3
chr1:108010100-108011200	ENSG00000134215.16	VAV3
chr1:109702900-109704000	ENSG00000134201.12	GSTM5
chr1:110118600-110119700	ENSG00000186150.5	UBL4B
chr1:110397400-110398500	ENSG00000168679.18	SLC16A4
chr1:110990400-110991500	ENSG00000121931.16	LRIF1
chr1:111340600-111341700	ENSG00000173947.14	PIFO
chr1:111342100-111343900	ENSG00000173947.14	PIFO
chr1:111811900-111813000	ENSG00000064703.13	DDX20
chr1:112830600-112832000	ENSG00000155380.13	SLC16A1
chr1:114531100-114532200	ENSG00000197323.12	TRIM33
chr1:114551000-114552100	ENSG00000116752.6	BCAS2
chr1:116278900-116280000	ENSG00000163399.16	ATP1A1
chr1:116443800-116444900	ENSG00000163399.16	ATP1A1
chr1:116462200-116463300	ENSG00000163399.16	ATP1A1
chr1:117324500-117325600	ENSG00000198162.12	MAN1A2
chr1:117330100-117331200	ENSG00000198162.12	MAN1A2
chr1:117332000-117333100	ENSG00000198162.12	MAN1A2
chr1:119488500-119490700	ENSG00000203857.10	HSD3B1
chr1:119496200-119497300	ENSG00000203857.10	HSD3B1
chr1:119501000-119502500	ENSG00000203857.10	HSD3B1
chr1:119518000-119519100	ENSG00000203857.10	HSD3B1
chr1:119699200-119701300	ENSG00000092621.13	PHGDH
chr1:120149900-120151000	ENSG00000265808.4	SEC22B
chr1:121345000-121346100	ENSG00000171943.12	SRGAP2C
chr1:145050600-145051700	ENSG00000196369.11	SRGAP2B
chr1:145072200-145073300	ENSG00000196369.11	SRGAP2B
chr1:148254000-148255100	ENSG00000263956.7	NBPF11
chr1:148268900-148270000	ENSG00000263956.7	NBPF11
chr1:148283300-148284400	ENSG00000263956.7	NBPF11
chr1:148288800-148289900	ENSG00000263956.7	NBPF11
chr1:148291200-148292300	ENSG00000263956.7	NBPF11
chr1:148293900-148296100	ENSG00000263956.7	NBPF11
chr1:148308200-148309300	ENSG00000263956.7	NBPF11
chr1:148359000-148360100	ENSG00000236334.3	PPIAL4G
chr1:149075500-149076600	ENSG00000269713.7	NBPF9
chr1:150888400-150889500	ENSG00000283324.1	CTXND2
chr1:151553900-151555300	ENSG00000143367.16	TUFT1
chr1:151590300-151591400	ENSG00000143376.14	SNX27
chr1:151862100-151863400	ENSG00000196407.12	THEM5
chr1:151864000-151865100	ENSG00000196407.12	THEM5
chr1:152094200-152095300	ENSG00000182898.4	TCHHL1
chr1:152957100-152958200	ENSG00000283227.1	SPRR5
chr1:153353300-153354400	ENSG00000163220.11	S100A9
chr1:153397500-153398600	ENSG00000143546.10	S100A8
chr1:154007900-154009000	ENSG00000177954.14	RPS27
chr1:154011100-154012200	ENSG00000177954.14	RPS27
chr1:156533500-156534600	ENSG00000116604.18	MEF2D
chr1:156538700-156539800	ENSG00000183856.11	IQGAP3
chr1:156565400-156566500	ENSG00000183856.11	IQGAP3
chr1:157084000-157085100	ENSG00000253831.3	ETV3L
chr1:159767200-159768300	ENSG00000158716.9	DUSP23
chr1:159768500-159769600	ENSG00000158716.9	DUSP23
chr1:161146000-161147100	ENSG00000143222.12	UFC1
chr1:161240800-161242200	ENSG00000143257.12	NR1I3
chr1:161601600-161602700	ENSG00000244682.7	FCGR2C
chr1:161651800-161652900	ENSG00000072694.21	FCGR2B
chr1:162956900-162958000	ENSG00000185860.13	CCDC190
chr1:164530400-164531500	ENSG00000185630.19	PBX1
chr1:164532200-164533300	ENSG00000185630.19	PBX1
chr1:164533500-164534600	ENSG00000185630.19	PBX1
chr1:166889700-166890800	ENSG00000152382.6	TADA1
chr1:166895300-166898300	ENSG00000152382.6	TADA1
chr1:166899000-166900100	ENSG00000152382.6	TADA1
chr1:167185300-167186400	ENSG00000143167.12	GPA33
chr1:167190100-167191200	ENSG00000143167.12	GPA33
chr1:167237200-167238300	ENSG00000143190.23	POU2F1
chr1:169451300-169452400	ENSG00000117477.12	CCDC181
chr1:169516300-169517400	ENSG00000117479.15	SLC19A2
chr1:171473100-171474200	ENSG00000117523.17	PRRC2C
chr1:171558700-171559800	ENSG00000117523.17	PRRC2C
chr1:172800600-172801700	ENSG00000117560.8	FASLG
chr1:172802500-172803600	ENSG00000117560.8	FASLG
chr1:175298200-175299300	ENSG00000235750.10	KIAA0040
chr1:175373500-175374600	ENSG00000116147.17	TNR
chr1:176453800-176456400	ENSG00000116183.11	PAPPA2
chr1:176463700-176464800	ENSG00000116183.11	PAPPA2
chr1:176482600-176483700	ENSG00000116183.11	PAPPA2
chr1:176490200-176491300	ENSG00000116183.11	PAPPA2
chr1:176525000-176526100	ENSG00000116183.11	PAPPA2
chr1:176542900-176544000	ENSG00000116183.11	PAPPA2
chr1:176642000-176643100	ENSG00000116183.11	PAPPA2
chr1:176751800-176752900	ENSG00000116183.11	PAPPA2
chr1:178181200-178183300	ENSG00000075391.17	RASAL2
chr1:181245900-181247000	ENSG00000198216.12	CACNA1E
chr1:184469500-184470600	ENSG00000116667.15	C1orf21
chr1:184678400-184679500	ENSG00000116406.19	EDEM3
chr1:187835900-187837000	ENSG00000116711.10	PLA2G4A
chr1:187844500-187845600	ENSG00000116711.10	PLA2G4A
chr1:187859100-187860200	ENSG00000116711.10	PLA2G4A
chr1:187883900-187885000	ENSG00000116711.10	PLA2G4A
chr1:187955100-187956200	ENSG00000116711.10	PLA2G4A
chr1:189540700-189541800	ENSG00000162670.11	BRINP3
chr1:189696200-189697300	ENSG00000162670.11	BRINP3
chr1:199260800-199261900	ENSG00000081237.20	PTPRC
chr1:199266400-199267500	ENSG00000081237.20	PTPRC
chr1:202095200-202096300	ENSG00000170075.10	GPR37L1
chr1:202382600-202383700	ENSG00000077157.22	PPP1R12B
chr1:202827800-202828900	ENSG00000117139.18	KDM5B
chr1:202830900-202832000	ENSG00000117139.18	KDM5B
chr1:203109900-203111000	ENSG00000163485.17	ADORA1
chr1:204167800-204168900	ENSG00000143839.15	REN
chr1:204216200-204217300	ENSG00000174567.8	GOLT1A
chr1:208329400-208330500	ENSG00000076356.7	PLXNA2
chr1:210190800-210193000	ENSG00000082497.12	SERTAD4
chr1:210193200-210194300	ENSG00000082497.12	SERTAD4
chr1:210194900-210196000	ENSG00000082497.12	SERTAD4
chr1:210196700-210197800	ENSG00000082497.12	SERTAD4
chr1:210208800-210209900	ENSG00000082497.12	SERTAD4
chr1:211233800-211234900	ENSG00000117625.14	RCOR3
chr1:211239700-211240800	ENSG00000117625.14	RCOR3
chr1:211241300-211242400	ENSG00000117625.14	RCOR3
chr1:211539600-211540700	ENSG00000170385.10	SLC30A1
chr1:211586000-211587100	ENSG00000170385.10	SLC30A1
chr1:211599100-211600500	ENSG00000170385.10	SLC30A1
chr1:211623700-211624800	ENSG00000170385.10	SLC30A1
chr1:211856400-211857500	ENSG00000123684.13	LPGAT1
chr1:212554400-212555500	ENSG00000162772.17	ATF3
chr1:212576200-212578200	ENSG00000162772.17	ATF3
chr1:214577300-214578400	ENSG00000117724.13	CENPF
chr1:215577800-215578900	ENSG00000136636.13	KCTD3
chr1:215607900-215609000	ENSG00000136636.13	KCTD3
chr1:220442700-220443800	ENSG00000116141.17	MARK1
chr1:220450100-220451300	ENSG00000116141.17	MARK1
chr1:220454900-220456000	ENSG00000116141.17	MARK1
chr1:220461900-220463000	ENSG00000116141.17	MARK1
chr1:220775000-220776100	ENSG00000186205.13	MTARC1
chr1:220998000-220999100	ENSG00000136630.13	HLX
chr1:221864800-221865900	ENSG00000143507.18	DUSP10
chr1:222469500-222470600	ENSG00000143512.13	HHIPL2
chr1:223147300-223148400	ENSG00000187554.14	TLR5
chr1:225678600-225679700	ENSG00000154380.17	ENAH
chr1:228062700-228063800	ENSG00000143761.16	ARF1
chr1:228134000-228135100	ENSG00000143774.17	GUK1
chr1:228438900-228440000	ENSG00000168148.4	H3-4
chr1:228718100-228719200	ENSG00000116574.6	RHOU
chr1:228787800-228788900	ENSG00000116574.6	RHOU
chr1:236477900-236479000	ENSG00000116977.19	LGALS8
chr1:237692000-237693100	ENSG00000198626.17	RYR2
chr1:241569800-241570900	ENSG00000117009.12	KMO
chr1:243886500-243887600	ENSG00000117020.19	AKT3
chr1:243911000-243912100	ENSG00000117020.19	AKT3
chr1:244039400-244040500	ENSG00000179456.10	ZBTB18
chr1:244246900-244248000	ENSG00000173728.11	C1orf100
chr1:244719400-244720500	ENSG00000284188.2	RP11-173A6.4
chr1:244888900-244890000	ENSG00000153187.20	HNRNPU
chr1:244999400-245000500	ENSG00000203666.12	EFCAB2
chr1:245111100-245112200	ENSG00000203666.12	EFCAB2
chr1:245118800-245119900	ENSG00000162849.16	KIF26B
chr1:246091900-246093000	ENSG00000185420.19	SMYD3
chr1:246093600-246094700	ENSG00000185420.19	SMYD3
chr1:246121400-246122500	ENSG00000185420.19	SMYD3
chr1:246635100-246636200	ENSG00000162852.14	CNST
chr10:696800-697900	ENSG00000151240.17	DIP2C
chr10:948600-949700	ENSG00000107929.15	LARP4B
chr10:3387000-3388100	ENSG00000107959.17	PITRM1
chr10:3512800-3513900	ENSG00000067082.15	KLF6
chr10:5836700-5837800	ENSG00000057608.17	GDI2
chr10:7653200-7654300	ENSG00000123243.15	ITIH5
chr10:8176200-8177300	ENSG00000107485.18	GATA3
chr10:8197900-8199000	ENSG00000107485.18	GATA3
chr10:8208600-8209900	ENSG00000107485.18	GATA3
chr10:8310300-8311400	ENSG00000107485.18	GATA3
chr10:8574400-8575500	ENSG00000107485.18	GATA3
chr10:8577700-8579400	ENSG00000107485.18	GATA3
chr10:8715700-8716800	ENSG00000107485.18	GATA3
chr10:8769000-8770100	ENSG00000107485.18	GATA3
chr10:11628200-11629300	ENSG00000148429.14	USP6NL
chr10:11644200-11645300	ENSG00000148429.14	USP6NL
chr10:14641900-14643000	ENSG00000065809.14	FAM107B
