enhancer_element	closest_gene_id	closest_gene_name
chr5:130437500-130438600	ENSG00000198108.4	CHSY3
chr5:130989000-130990100	ENSG00000169567.13	HINT1
chr5:131965200-131966300	ENSG00000239642.6	MEIKIN
chr5:133381100-133382200	ENSG00000053108.17	FSTL4
chr5:133393200-133394300	ENSG00000053108.17	FSTL4
chr5:133442900-133444000	ENSG00000053108.17	FSTL4
chr5:141238400-141239500	ENSG00000113248.6	PCDHB15
chr5:141418400-141419500	ENSG00000254122.3	PCDHGB7
chr5:145812000-145813100	ENSG00000186314.12	PRELID2
chr5:146823100-146824200	ENSG00000156475.19	PPP2R2B
chr5:146825800-146826900	ENSG00000156475.19	PPP2R2B
chr5:150927400-150928500	ENSG00000145908.13	ZNF300
chr5:152427200-152428300	ENSG00000132911.5	NMUR2
chr5:153746300-153747400	ENSG00000155511.18	GRIA1
chr5:163631900-163633000	ENSG00000038274.17	MAT2B
chr5:175704500-175705600	ENSG00000113749.7	HRH2
chr5:178928800-178929900	ENSG00000178187.8	ZNF454
chr5:180262100-180263200	ENSG00000050748.18	MAPK9
chr5:180375300-180376400	ENSG00000131459.13	GFPT2
chr5:180737500-180738600	ENSG00000174339.3	OR2Y1
chr6:5227200-5228300	ENSG00000214113.11	LYRM4
chr6:16660900-16662000	ENSG00000124788.19	ATXN1
chr6:17855700-17856800	ENSG00000137177.20	KIF13A
chr6:23646900-23648000	ENSG00000152954.12	NRSN1
chr6:24558200-24559300	ENSG00000137261.15	KIAA0319
chr6:36251800-36252900	ENSG00000180316.13	PNPLA1
chr6:36286900-36288000	ENSG00000180316.13	PNPLA1
chr6:39395500-39396600	ENSG00000164627.18	KIF6
chr6:39408000-39409100	ENSG00000164627.18	KIF6
chr6:40497100-40498200	ENSG00000156564.9	LRFN2
chr6:44761700-44762800	ENSG00000196284.17	SUPT3H
chr6:58047500-58048600	ENSG00000146143.19	PRIM2
chr6:58080300-58081400	ENSG00000146143.19	PRIM2
chr6:63855500-63856600	ENSG00000118482.12	PHF3
chr6:76923500-76924600	ENSG00000135312.7	HTR1B
chr6:88125000-88126100	ENSG00000118432.13	CNR1
chr6:92376100-92377200	ENSG00000135333.15	EPHA7
chr6:103921800-103922900	ENSG00000085382.12	HACE1
chr6:109403400-109404500	ENSG00000135535.17	CD164
chr6:110773300-110774400	ENSG00000155111.15	CDK19
chr6:114085900-114087000	ENSG00000196591.12	HDAC2
chr6:121020500-121021600	ENSG00000146350.14	TBC1D32
chr6:125854300-125855400	ENSG00000111912.20	NCOA7
chr6:128398500-128399600	ENSG00000152894.15	PTPRK
chr6:154336800-154337900	ENSG00000074706.13	IPCEF1
chr6:161143200-161144300	ENSG00000026652.15	AGPAT4
chr6:161621600-161622700	ENSG00000185345.23	PRKN
chr6:165125700-165126800	ENSG00000112539.15	C6orf118
chr6:169015800-169016900	ENSG00000186340.17	THBS2
chr7:4394700-4395800	ENSG00000164916.11	FOXK1
chr7:6673500-6674600	ENSG00000164631.19	ZNF12
chr7:6700200-6701300	ENSG00000164631.19	ZNF12
chr7:13100900-13102000	ENSG00000122644.13	ARL4A
chr7:21496100-21497200	ENSG00000105877.18	DNAH11
chr7:32121800-32122900	ENSG00000154678.18	PDE1C
chr7:34813500-34814600	ENSG00000173852.15	DPY19L1
chr7:37144400-37145500	ENSG00000155849.16	ELMO1
chr7:38504100-38505200	ENSG00000078053.17	AMPH
chr7:43442800-43443900	ENSG00000002746.15	HECW1
chr7:46149500-46150600	ENSG00000146674.16	IGFBP3
chr7:57203900-57205000	ENSG00000185177.14	ZNF479
chr7:62349900-62351000	ENSG00000241149.3	ZNF722P
chr7:64927900-64929000	ENSG00000198039.11	ZNF273
chr7:67820200-67821300	ENSG00000230358.5	SPDYE21
chr7:71518800-71519900	ENSG00000185274.12	GALNT17
chr7:78032300-78033400	ENSG00000187391.22	MAGI2
chr7:78163700-78164800	ENSG00000187391.22	MAGI2
chr7:83314600-83315700	ENSG00000186472.20	PCLO
chr7:86674500-86675600	ENSG00000198822.11	GRM3
chr7:87248500-87249600	ENSG00000135185.12	TMEM243
chr7:92343800-92344900	ENSG00000001629.10	ANKIB1
chr7:94473000-94474100	ENSG00000127995.17	CASD1
chr7:102816100-102817200	ENSG00000222011.9	FAM185A
chr7:108556900-108558000	ENSG00000177683.14	THAP5
chr7:113965800-113966900	ENSG00000154415.8	PPP1R3A
chr7:127590800-127591900	ENSG00000106328.10	FSCN3
chr7:129535900-129537000	ENSG00000240204.3	SMKR1
chr7:133382900-133384000	ENSG00000131558.15	EXOC4
chr7:143177900-143179000	ENSG00000236398.2	TAS2R39
chr7:148235300-148236400	ENSG00000174469.23	CNTNAP2
chr7:152088300-152089400	ENSG00000178234.13	GALNT11
chr7:152406500-152407600	ENSG00000055609.21	KMT2C
chr7:154218600-154219700	ENSG00000130226.17	DPP6
chr7:154624800-154625900	ENSG00000130226.17	DPP6
chr7:157560200-157561300	ENSG00000155093.19	PTPRN2
chr7:158050000-158051100	ENSG00000155093.19	PTPRN2
chr7:158505300-158506400	ENSG00000155093.19	PTPRN2
chr8:755400-756500	ENSG00000198010.13	DLGAP2
chr8:2928700-2929800	ENSG00000183117.19	CSMD1
chr8:3258000-3259100	ENSG00000183117.19	CSMD1
chr8:3461400-3462500	ENSG00000183117.19	CSMD1
chr8:3754500-3755600	ENSG00000183117.19	CSMD1
chr8:4078400-4079500	ENSG00000183117.19	CSMD1
chr8:4481500-4482600	ENSG00000183117.19	CSMD1
chr8:5634600-5635700	ENSG00000183117.19	CSMD1
chr8:20658400-20659500	ENSG00000061337.15	LZTS1
chr8:21321300-21322400	ENSG00000168546.11	GFRA2
chr8:46288200-46289300	ENSG00000164808.17	SPIDR
chr8:46868100-46869200	ENSG00000164808.17	SPIDR
chr8:49434600-49435700	ENSG00000168333.14	PPDPFL
chr8:55452600-55453700	ENSG00000167904.15	TMEM68
chr8:59288900-59290000	ENSG00000198846.6	TOX
chr8:59813400-59814500	ENSG00000178538.10	CA8
chr8:88520700-88521800	ENSG00000156103.16	MMP16
chr8:98428200-98429300	ENSG00000156486.8	KCNS2
chr8:98431600-98432700	ENSG00000156486.8	KCNS2
chr8:103212200-103213300	ENSG00000164929.17	BAALC
chr8:105263100-105264200	ENSG00000169946.14	ZFPM2
chr8:109808400-109809500	ENSG00000147642.17	SYBU
chr8:132374900-132376000	ENSG00000184156.17	KCNQ3
chr8:133891900-133893000	ENSG00000008513.16	ST3GAL1
chr8:134535600-134536700	ENSG00000066827.16	ZFAT
chr8:135017600-135018700	ENSG00000066827.16	ZFAT
chr8:138379000-138380100	ENSG00000147724.12	FAM135B
chr8:142159900-142161000	ENSG00000171045.16	TSNARE1
chr8:142491800-142492900	ENSG00000181790.11	ADGRB1
chr9:8358900-8360000	ENSG00000153707.18	PTPRD
chr9:8563600-8564700	ENSG00000153707.18	PTPRD
chr9:8570800-8571900	ENSG00000153707.18	PTPRD
chr9:23040500-23041600	ENSG00000176399.4	DMRTA1
chr9:31534600-31535700	ENSG00000122729.19	ACO1
chr9:34975600-34976700	ENSG00000137094.16	DNAJB5
chr9:40906900-40908000	ENSG00000273514.2	FOXD4L6
chr9:40923700-40924800	ENSG00000273514.2	FOXD4L6
chr9:80952300-80953400	ENSG00000196781.16	TLE1
chr9:84905800-84906900	ENSG00000148053.17	NTRK2
chr9:84942800-84943900	ENSG00000148053.17	NTRK2
chr9:85030800-85031900	ENSG00000148053.17	NTRK2
chr9:93874200-93875300	ENSG00000131668.14	BARX1
chr9:96737800-96738900	ENSG00000081386.13	ZNF510
chr9:96816700-96817800	ENSG00000196597.13	ZNF782
chr9:96827500-96828600	ENSG00000196597.13	ZNF782
chr9:98586500-98587600	ENSG00000136928.7	GABBR2
chr9:98699700-98700800	ENSG00000136928.7	GABBR2
chr9:111549700-111550800	ENSG00000173258.13	ZNF483
chr9:113286600-113287700	ENSG00000136875.13	PRPF4
chr9:126311600-126312700	ENSG00000196814.15	MVB12B
chr9:131878600-131879700	ENSG00000107263.19	RAPGEF1
chr9:131948600-131949700	ENSG00000160563.14	MED27
chr9:133647200-133648300	ENSG00000123454.12	DBH
chrX:21077600-21078700	ENSG00000149970.16	CNKSR2
chrX:24575100-24576200	ENSG00000102230.14	PCYT1B
chrX:69607900-69609000	ENSG00000158813.18	EDA
chrX:129815800-129816900	ENSG00000188706.13	ZDHHC9
chr1:9853400-9854500	ENSG00000178585.15	CTNNBIP1
chr1:10301800-10302900	ENSG00000054523.19	KIF1B
chr11:62005600-62006700	ENSG00000167996.16	FTH1
chr11:94668100-94669200	ENSG00000166025.18	AMOTL1
chr11:117888200-117889300	ENSG00000137726.17	FXYD6
chr16:14007800-14008900	ENSG00000186260.17	MRTFB
chr16:70718500-70719600	ENSG00000103043.15	VAC14
chr17:27898800-27899900	ENSG00000232859.10	LYRM9
chr17:72989300-72990400	ENSG00000133195.11	SLC39A11
chr18:34810100-34811200	ENSG00000134769.23	DTNA
chr19:30298100-30299200	ENSG00000198597.9	ZNF536
chr2:119685600-119686700	ENSG00000144120.13	TMEM177
chr2:190448800-190449900	ENSG00000151690.15	MFSD6
chr3:37927800-37928900	ENSG00000144677.15	CTDSPL
chr4:95552600-95553700	ENSG00000182168.15	UNC5C
chr6:1581200-1582300	ENSG00000054598.9	FOXC1
chr7:44273000-44274100	ENSG00000058404.20	CAMK2B
chr1:13771000-13772400	ENSG00000116731.22	PRDM2
chr1:83920500-83922100	ENSG00000137941.17	TTLL7
chr1:89570600-89572400	ENSG00000288629.1	RP5-1007M22.3
chr1:177199000-177200300	ENSG00000198797.7	BRINP2
chr1:177953200-177954800	ENSG00000120341.18	SEC16B
chr1:237416200-237417600	ENSG00000198626.17	RYR2
chr1:239476900-239478300	ENSG00000133019.12	CHRM3
chr10:83286200-83287400	ENSG00000185737.13	NRG3
chr10:126526500-126527900	ENSG00000154493.20	C10orf90
chr11:59334800-59335900	ENSG00000176495.3	OR5AN1
chr11:84133400-84135100	ENSG00000150672.18	DLG2
chr11:89657300-89658500	ENSG00000214414.9	TRIM77
chr11:112773000-112775200	ENSG00000149294.17	NCAM1
chr12:58522200-58523400	ENSG00000139263.12	LRIG3
chr12:70919300-70921300	ENSG00000153233.13	PTPRR
chr12:89666200-89667600	ENSG00000070961.16	ATP2B1
chr12:100870400-100871700	ENSG00000151572.18	ANO4
chr12:125290700-125292400	ENSG00000139364.11	TMEM132B
chr14:39614200-39615900	ENSG00000165355.7	FBXO33
chr15:27214700-27216200	ENSG00000182256.13	GABRG3
chr15:91991700-91993400	ENSG00000176463.14	SLCO3A1
chr16:6031100-6032400	ENSG00000078328.23	RBFOX1
chr17:29308900-29310000	ENSG00000108256.9	NUFIP2
chr18:34983400-34984800	ENSG00000166974.13	MAPRE2
chr18:38122100-38124100	ENSG00000101489.20	CELF4
chr19:7431600-7433100	ENSG00000104880.19	ARHGEF18
chr2:38124900-38126600	ENSG00000138061.12	CYP1B1
chr2:50785700-50787700	ENSG00000179915.24	NRXN1
chr2:141519200-141521000	ENSG00000168702.18	LRP1B
chr2:141888600-141889800	ENSG00000168702.18	LRP1B
chr2:144030000-144031900	ENSG00000121964.15	GTDC1
chr2:198171900-198173200	ENSG00000115896.16	PLCL1
chr21:17101400-17102500	ENSG00000154639.19	CXADR
chr3:13142200-13143600	ENSG00000144711.16	IQSEC1
chr3:39479800-39481100	ENSG00000168314.18	MOBP
chr4:145286000-145287800	ENSG00000164164.17	OTUD4
chr4:166313700-166314900	ENSG00000038295.8	TLL1
chr5:11096500-11097900	ENSG00000169862.19	CTNND2
chr5:11339000-11340300	ENSG00000169862.19	CTNND2
chr5:59893600-59894800	ENSG00000113448.19	PDE4D
chr5:87793700-87795400	ENSG00000134480.16	CCNH
chr5:89864300-89866500	ENSG00000153140.9	CETN3
chr5:118467400-118468600	ENSG00000169570.10	DTWD2
chr5:127398100-127399300	ENSG00000145794.17	MEGF10
chr5:137351700-137353000	ENSG00000152377.14	SPOCK1
chr5:139821200-139822400	ENSG00000146005.4	PSD2
chr5:153748400-153749900	ENSG00000155511.18	GRIA1
chr5:160613400-160615100	ENSG00000118322.14	ATP10B
chr5:161395200-161396700	ENSG00000145864.14	GABRB2
chr5:170603700-170605100	ENSG00000182132.14	KCNIP1
chr6:61116500-61117700	ENSG00000112232.10	KHDRBS2
chr6:81485100-81487000	ENSG00000112773.16	TENT5A
chr6:90513400-90514700	ENSG00000135341.18	MAP3K7
chr6:124554100-124555400	ENSG00000188580.15	NKAIN2
chr6:161157200-161158400	ENSG00000026652.15	AGPAT4
chr7:37069800-37071600	ENSG00000155849.16	ELMO1
chr7:43297700-43299000	ENSG00000002746.15	HECW1
chr7:79144500-79146300	ENSG00000187391.22	MAGI2
chr7:86775400-86776800	ENSG00000198822.11	GRM3
chr7:141681300-141682600	ENSG00000257093.7	DENND11
chr8:3703900-3705200	ENSG00000183117.19	CSMD1
chr8:63627000-63628200	ENSG00000185728.17	YTHDF3
chr8:101268100-101269200	ENSG00000120963.12	ZNF706
chr8:135626300-135627700	ENSG00000131773.14	KHDRBS3
chr8:135919100-135921200	ENSG00000131773.14	KHDRBS3
chr9:84800200-84801900	ENSG00000148053.17	NTRK2
chr9:85613700-85615300	ENSG00000135049.16	AGTPBP1
chr9:85651000-85652200	ENSG00000135049.16	AGTPBP1
chrX:21692500-21693800	ENSG00000185915.5	KLHL34
chrX:150000900-150002400	ENSG00000197021.9	EOLA2
chr1:44414200-44415500	ENSG00000187147.18	RNF220
chr1:110158800-110160500	ENSG00000197106.7	SLC6A17
chr1:111499200-111500400	ENSG00000282608.2	ADORA3
chr10:62374400-62375600	ENSG00000138311.18	ZNF365
chr10:86178800-86180000	ENSG00000182771.19	GRID1
chr10:103108700-103109800	ENSG00000076685.19	NT5C2
chr11:125344400-125345500	ENSG00000165495.16	PKNOX2
chr13:67037300-67039100	ENSG00000184226.15	PCDH9
chr14:23375400-23376500	ENSG00000166091.21	CMTM5
chr14:32376200-32377300	ENSG00000151320.11	AKAP6
chr16:29896900-29898000	ENSG00000174938.15	SEZ6L2
chr16:56221200-56222600	ENSG00000087258.16	GNAO1
chr17:45897100-45898500	ENSG00000186868.17	MAPT
chr17:60446700-60448000	ENSG00000141371.13	C17orf64
chr17:70613100-70614300	ENSG00000123700.5	KCNJ2
chr17:78495000-78496200	ENSG00000187775.17	DNAH17
chr17:81382000-81383100	ENSG00000266074.10	BAHCC1
chr18:46671100-46672400	ENSG00000167210.17	LOXHD1
chr2:97651800-97652900	ENSG00000135940.7	COX5B
chr2:198144500-198145600	ENSG00000115896.16	PLCL1
chr20:38422400-38423800	ENSG00000170471.15	RALGAPB
chr20:46566600-46567800	ENSG00000149635.3	OCSTAMP
chr3:69172300-69174000	ENSG00000114541.15	FRMD4B
chr4:114629500-114630800	ENSG00000174607.11	UGT8
chr4:158232800-158234100	ENSG00000164124.11	TMEM144
chr5:150275800-150277700	ENSG00000070808.17	CAMK2A
chr6:157995900-157997100	ENSG00000078269.15	SYNJ2
chr7:4751700-4752800	ENSG00000164916.11	FOXK1
chr8:9912000-9913100	ENSG00000175806.15	MSRA
chr8:10133500-10134900	ENSG00000175806.15	MSRA
chr8:27761500-27762700	ENSG00000171320.15	ESCO2
chr8:124521700-124522900	ENSG00000147687.19	TATDN1
chr9:96609100-96610400	ENSG00000081377.17	CDC14B
chr1:11301100-11302300	ENSG00000120942.14	UBIAD1
chr1:65315300-65317100	ENSG00000116675.16	DNAJC6
chr1:65381900-65383600	ENSG00000213625.9	LEPROT
chr1:66318900-66320300	ENSG00000184588.18	PDE4B
chr1:77334700-77335900	ENSG00000154027.19	AK5
chr1:77441100-77442200	ENSG00000154027.19	AK5
chr1:165023400-165025100	ENSG00000185630.19	PBX1
chr1:177128100-177129300	ENSG00000152092.16	ASTN1
chr1:190154700-190155900	ENSG00000162670.11	BRINP3
chr10:94513300-94515100	ENSG00000119969.15	HELLS
chr11:11527200-11528600	ENSG00000110328.6	GALNT18
chr11:71441500-71442600	ENSG00000172893.17	DHCR7
chr12:81328300-81330000	ENSG00000139220.17	PPFIA2
chr12:81338600-81339900	ENSG00000139220.17	PPFIA2
chr13:20003200-20004500	ENSG00000121741.17	ZMYM2
chr13:102821900-102823300	ENSG00000134897.14	BIVM
chr13:107208200-107209400	ENSG00000134884.15	ARGLU1
chr14:93385200-93386500	ENSG00000187581.3	COX8C
chr15:34021800-34024000	ENSG00000184984.10	CHRM5
chr15:88689900-88691100	ENSG00000172183.16	ISG20
chr16:26532000-26533300	ENSG00000234186.5	C16orf82
chr17:45815000-45816100	ENSG00000120088.15	CRHR1
chr18:46553500-46554600	ENSG00000167210.17	LOXHD1
chr18:61395800-61397400	ENSG00000101542.10	CDH20
chr19:35101900-35103100	ENSG00000285526.1	CTD-2527I21.16
chr19:50962700-50964000	ENSG00000167755.15	KLK6
chr2:34095600-34097600	ENSG00000119812.19	FAM98A
chr2:73024700-73026000	ENSG00000144040.13	SFXN5
chr2:97681500-97683200	ENSG00000228486.10	C2orf92
chr2:192199400-192201100	ENSG00000144339.12	TMEFF2
chr20:51181900-51183100	ENSG00000026559.14	KCNG1
chr22:19340500-19342300	ENSG00000070371.16	CLTCL1
chr22:32672000-32673700	ENSG00000100234.12	TIMP3
chr3:54267500-54269700	ENSG00000157445.15	CACNA2D3
chr3:58370600-58372300	ENSG00000168297.16	PXK
chr3:117446300-117448300	ENSG00000185565.12	LSAMP
chr3:139152700-139154200	ENSG00000175110.13	MRPS22
chr4:36104500-36105900	ENSG00000047365.12	ARAP2
chr4:67634900-67636000	ENSG00000033178.13	UBA6
chr4:117427800-117429200	ENSG00000174599.5	TRAM1L1
chr4:163974100-163975700	ENSG00000145416.13	MARCHF1
chr5:76982400-76983900	ENSG00000145708.11	CRHBP
chr5:83604500-83605700	ENSG00000145681.11	HAPLN1
chr5:84295500-84298000	ENSG00000164176.13	EDIL3
chr5:109722300-109723500	ENSG00000112893.10	MAN2A1
chr5:128976400-128978000	ENSG00000113396.13	SLC27A6
chr6:97003300-97004400	ENSG00000186231.17	KLHL32
chr6:138260200-138261900	ENSG00000254440.3	PBOV1
chr7:86722800-86724900	ENSG00000198822.11	GRM3
chr7:124065900-124067200	ENSG00000234224.3	TMEM229A
chr8:29096900-29098100	ENSG00000197892.13	KIF13B
chr8:140294600-140296100	ENSG00000167632.18	TRAPPC9
chr9:8333000-8334600	ENSG00000153707.18	PTPRD
chrX:28698900-28700100	ENSG00000169306.10	IL1RAPL1
chrX:28926100-28928200	ENSG00000169306.10	IL1RAPL1
chrX:29692600-29693800	ENSG00000169306.10	IL1RAPL1
chrX:39303800-39306200	ENSG00000165175.16	MID1IP1
chr1:44616100-44617500	ENSG00000187147.18	RNF220
chr1:65989400-65990600	ENSG00000184588.18	PDE4B
chr1:66161800-66163300	ENSG00000184588.18	PDE4B
chr1:77277400-77278600	ENSG00000154027.19	AK5
chr1:160201900-160203000	ENSG00000162734.13	PEA15
chr1:169097700-169098900	ENSG00000143153.13	ATP1B1
chr1:183936600-183937900	ENSG00000198756.12	COLGALT2
chr1:205667700-205668800	ENSG00000158715.6	SLC45A3
chr10:59349900-59351600	ENSG00000148541.13	FAM13C
chr11:72600600-72601700	ENSG00000186642.16	PDE2A
chr11:117043500-117044700	ENSG00000160584.17	SIK3
chr12:1788700-1790800	ENSG00000151062.15	CACNA2D4
chr14:32502600-32503800	ENSG00000151320.11	AKAP6
chr15:31276200-31277400	ENSG00000169926.11	KLF13
chr15:67837700-67838800	ENSG00000188779.12	SKOR1
chr15:70864600-70865900	ENSG00000166173.11	LARP6
chr15:91970900-91972500	ENSG00000176463.14	SLCO3A1
chr16:67003200-67005100	ENSG00000172824.16	CES4A
chr16:87603900-87605100	ENSG00000154118.13	JPH3
chr17:45910500-45911700	ENSG00000186868.17	MAPT
chr17:81156100-81157200	ENSG00000225180.8	PVALEF
chr19:4033100-4034200	ENSG00000105229.7	PIAS4
chr2:152605000-152606200	ENSG00000157827.20	FMNL2
chr20:46055600-46056900	ENSG00000124140.14	SLC12A5
chr20:48714400-48715600	ENSG00000124126.14	PREX1
chr20:59967300-59969000	ENSG00000124215.17	CDH26
chr21:25980700-25982100	ENSG00000142192.21	APP
chr21:26032300-26033500	ENSG00000142192.21	APP
chr3:69823000-69824200	ENSG00000187098.17	MITF
chr3:182243100-182244200	ENSG00000181449.4	SOX2
chr3:183801600-183803100	ENSG00000180834.8	MAP6D1
chr4:48636100-48637400	ENSG00000075539.15	FRYL
chr4:95406500-95408000	ENSG00000182168.15	UNC5C
chr5:131625100-131626400	ENSG00000158987.22	RAPGEF6
chr5:173626100-173627200	ENSG00000145919.11	BOD1
chr6:41066400-41067600	ENSG00000124596.17	OARD1
chr6:96992100-96993400	ENSG00000186231.17	KLHL32
chr6:136429100-136430300	ENSG00000135525.19	MAP7
chr7:37231300-37232400	ENSG00000155849.16	ELMO1
chr7:37252400-37253900	ENSG00000155849.16	ELMO1
chr7:51232500-51233600	ENSG00000106078.19	COBL
chr7:75619100-75620300	ENSG00000127946.17	HIP1
chr8:102654500-102655600	ENSG00000155090.15	KLF10
chr9:19612200-19613300	ENSG00000155886.11	SLC24A2
chr9:36797200-36798300	ENSG00000196092.14	PAX5
chr9:109882400-109883600	ENSG00000157654.19	PALM2AKAP2
chr9:114499900-114501000	ENSG00000095397.16	WHRN
chr1:83934500-83936500	ENSG00000137941.17	TTLL7
chr1:84202700-84204600	ENSG00000142875.19	PRKACB
chr1:97931100-97932800	ENSG00000188641.14	DPYD
chr12:21307100-21310500	ENSG00000084453.17	SLCO1A2
chr12:100821800-100823100	ENSG00000151572.18	ANO4
chr13:67157800-67160300	ENSG00000184226.15	PCDH9
chr14:78745700-78747200	ENSG00000021645.20	NRXN3
chr16:56501300-56503400	ENSG00000125124.14	BBS2
chr18:47086700-47088600	ENSG00000167216.18	KATNAL2
chr18:56980700-56983200	ENSG00000091157.14	WDR7
chr18:62256000-62257400	ENSG00000141655.17	TNFRSF11A
chr18:66571000-66573100	ENSG00000071991.9	CDH19
chr19:40187500-40189300	ENSG00000130758.8	MAP3K10
chr2:104452600-104454800	ENSG00000198914.5	POU3F3
chr2:148955800-148957400	ENSG00000168280.18	KIF5C
chr2:192100900-192102500	ENSG00000144339.12	TMEFF2
chr21:20783300-20785100	ENSG00000154654.15	NCAM2
chr3:4043700-4045000	ENSG00000175928.6	LRRN1
chr3:108474100-108476300	ENSG00000144821.10	MYH15
chr3:181591500-181593500	ENSG00000181449.4	SOX2
chr4:26099000-26100400	ENSG00000168214.21	RBPJ
chr4:95205900-95208000	ENSG00000138696.11	BMPR1B
chr4:95325000-95326400	ENSG00000182168.15	UNC5C
chr4:104301900-104304300	ENSG00000168772.11	CXXC4
chr4:114682600-114685000	ENSG00000174607.11	UGT8
chr5:11375000-11377200	ENSG00000169862.19	CTNND2
chr5:11378000-11379200	ENSG00000169862.19	CTNND2
chr5:11379600-11381200	ENSG00000169862.19	CTNND2
chr5:11532500-11533900	ENSG00000169862.19	CTNND2
chr5:87289800-87291600	ENSG00000145715.15	RASA1
chr5:128147000-128149700	ENSG00000064651.14	SLC12A2
chr7:97346000-97347200	ENSG00000196636.8	SDHAF3
chr7:124443100-124444500	ENSG00000230268.3	SSU72P8
chr7:149380800-149383400	ENSG00000196453.8	ZNF777
chr7:154567400-154568800	ENSG00000130226.17	DPP6
chr8:92478400-92479600	ENSG00000079102.16	RUNX1T1
chrX:16965900-16967700	ENSG00000169891.18	REPS2
chrX:50794800-50796900	ENSG00000158352.17	SHROOM4
chrX:87236400-87238000	ENSG00000102271.14	KLHL4
chr1:65318000-65319200	ENSG00000116675.16	DNAJC6
chr1:156793400-156794600	ENSG00000143294.15	PRCC
chr10:58995500-58996700	ENSG00000165443.12	PHYHIPL
chr10:59315800-59317000	ENSG00000148541.13	FAM13C
chr10:71992100-71993800	ENSG00000122863.6	CHST3
chr16:74756500-74758300	ENSG00000103089.9	FA2H
chr18:77026500-77027800	ENSG00000197971.16	MBP
chr2:101813100-101814500	ENSG00000071054.16	MAP4K4
chr6:136376700-136378300	ENSG00000029363.17	BCLAF1
chr6:137347200-137348300	ENSG00000027697.15	IFNGR1
chr7:37259700-37260900	ENSG00000155849.16	ELMO1
chr7:79422500-79424300	ENSG00000187391.22	MAGI2
chr8:119662700-119664800	ENSG00000136960.13	ENPP2
chr1:17965900-17968200	ENSG00000117154.12	IGSF21
chr1:230547400-230550400	ENSG00000135775.14	COG2
chr10:21123800-21125800	ENSG00000078114.19	NEBL
chr11:7996900-7999100	ENSG00000175390.15	EIF3F
chr11:13323500-13325700	ENSG00000133794.20	ARNTL
chr11:131629500-131632000	ENSG00000182667.15	NTM
chr12:118842000-118845300	ENSG00000139767.10	SRRM4
chr12:130486200-130489100	ENSG00000060709.15	RIMBP2
chr13:111628800-111630900	ENSG00000153495.11	TEX29
chr17:70614400-70617100	ENSG00000123700.5	KCNJ2
chr18:37261500-37263300	ENSG00000101489.20	CELF4
chr18:74049600-74053000	ENSG00000141665.13	FBXO15
chr2:161415700-161419800	ENSG00000136535.15	TBR1
chr20:53974500-53976400	ENSG00000064787.13	BCAS1
